geonameid,name,asciiname,country_code,country_name,admin1,latitude,longitude,population,timezone
349076,Shubrā al Khaymah,Shubra al Khaymah,EG,Egypt,12,30.12511,31.25053,1240289,Africa/Cairo
358619,Port Said,Port Said,EG,Egypt,19,31.26531,32.3019,780515,Africa/Cairo
359796,Suez,Suez,EG,Egypt,15,29.97371,32.52627,699541,Africa/Cairo
353225,Madīnat an Naşr,Madinat an Nasr,EG,Egypt,11,30.06667,31.3,668413,Africa/Cairo
360761,Al Mansurah,Al Mansurah,EG,Egypt,01,31.03637,31.38069,621953,Africa/Cairo
360829,Al Maḩallah al Kubrá,Al Mahallah al Kubra,EG,Egypt,05,30.97063,31.1669,592573,Africa/Cairo
347497,Tanta,Tanta,EG,Egypt,05,30.78847,31.00192,576648,Africa/Cairo
359783,Assiut,Assiut,EG,Egypt,17,27.18096,31.18368,528669,Africa/Cairo
361320,Al Fayyum,Al Fayyum,EG,Egypt,04,29.30995,30.8418,519047,Africa/Cairo
360890,Al Khuşūş,Al Khusus,EG,Egypt,12,30.15293,31.31501,488904,Africa/Cairo
359493,Zagazig,Zagazig,EG,Egypt,14,30.58768,31.502,430445,Africa/Cairo
361055,Ismailia,Ismailia,EG,Egypt,07,30.60427,32.27225,429465,Africa/Cairo
360502,Luxor,Luxor,EG,Egypt,28,25.69893,32.6421,422407,Africa/Cairo
359792,Aswān,Aswan,EG,Egypt,16,24.09082,32.89942,379774,Africa/Cairo
353219,6th of October City,6th of October City,EG,Egypt,08,29.81667,31.05,368650,Africa/Cairo
356436,Ḩadā’iq al Qubbah,Hada'iq al Qubbah,EG,Egypt,11,30.08843,31.28351,339612,Africa/Cairo
358448,Damanhur,Damanhur,EG,Egypt,03,31.03408,30.46823,318207,Africa/Cairo
2310046,Bata,Bata,GQ,Equatorial Guinea,08,1.86391,9.76582,173046,Africa/Malabo
2309527,Malabo,Malabo,GQ,Equatorial Guinea,04,3.75578,8.78166,155963,Africa/Malabo
343300,Asmara,Asmara,ER,Eritrea,05,15.33805,38.93184,563930,Africa/Asmara
333287,Keren,Keren,ER,Eritrea,01,15.77792,38.45107,74800,Africa/Asmara
588409,Tallinn,Tallinn,EE,Estonia,01,59.43696,24.75353,394024,Europe/Tallinn
588335,Tartu,Tartu,EE,Estonia,18,58.38062,26.72509,91407,Europe/Tallinn
590031,Narva,Narva,EE,Estonia,03,59.37722,28.19028,54409,Europe/Tallinn
934995,Manzini,Manzini,SZ,Eswatini,03,-26.49884,31.38004,110537,Africa/Mbabane
934985,Mbabane,Mbabane,SZ,Eswatini,01,-26.31667,31.13333,76218,Africa/Mbabane
344979,Addis Ababa,Addis Ababa,ET,Ethiopia,44,9.02497,38.74689,3860000,Africa/Addis_Ababa
333795,Jijiga,Jijiga,ET,Ethiopia,52,9.35,42.8,483000,Africa/Addis_Ababa
336014,Gonder,Gonder,ET,Ethiopia,46,12.6,37.46667,466000,Africa/Addis_Ababa
331180,Mek'ele,Mek'ele,ET,Ethiopia,53,13.49667,39.47528,457900,Africa/Addis_Ababa
330186,Nazrēt,Nazret,ET,Ethiopia,51,8.55,39.26667,456900,Africa/Addis_Ababa
343137,Awasa,Awasa,ET,Ethiopia,SI,7.06205,38.47635,422200,Africa/Addis_Ababa
342884,Bahir Dar,Bahir Dar,ET,Ethiopia,46,11.59364,37.39077,350000,Africa/Addis_Ababa
338832,Dire Dawa,Dire Dawa,ET,Ethiopia,48,9.59306,41.86611,343000,Africa/Addis_Ababa
339219,Dessie,Dessie,ET,Ethiopia,46,11.13333,39.63333,270400,Africa/Addis_Ababa
333772,Jimma,Jimma,ET,Ethiopia,51,7.67344,36.83441,250900,Africa/Addis_Ababa
328689,Shashamane,Shashamane,ET,Ethiopia,51,7.2,38.6,208400,Africa/Addis_Ababa
339666,Bishoftu,Bishoftu,ET,Ethiopia,51,8.75225,38.97846,207400,Africa/Addis_Ababa
7910079,Sodo,Sodo,ET,Ethiopia,56,6.86,37.76159,204100,Africa/Addis_Ababa
343663,Arba Minch,Arba Minch,ET,Ethiopia,56,6.03333,37.55,201000,Africa/Addis_Ababa
334609,Hosa’ina,Hosa'ina,ET,Ethiopia,55,7.54978,37.85374,188200,Africa/Addis_Ababa
338998,Dīla,Dila,ET,Ethiopia,56,6.41667,38.31667,158800,Africa/Addis_Ababa
335035,Harar,Harar,ET,Ethiopia,50,9.31387,42.11815,157000,Africa/Addis_Ababa
330118,Nek’emtē,Nek'emte,ET,Ethiopia,51,9.08333,36.55,156000,Africa/Addis_Ababa
343749,Ārabī,Arabi,ET,Ethiopia,52,9.96278,42.49278,148933,Africa/Addis_Ababa
339734,Debre Birhan,Debre Birhan,ET,Ethiopia,46,9.67954,39.53262,146900,Africa/Addis_Ababa
658225,Helsinki,Helsinki,FI,Finland,01,60.16952,24.93545,658864,Europe/Helsinki
660158,Espoo,Espoo,FI,Finland,01,60.2052,24.6522,256760,Europe/Helsinki
634963,Tampere,Tampere,FI,Finland,06,61.49911,23.78712,244315,Europe/Helsinki
643492,Oulu,Oulu,FI,Finland,17,65.01236,25.46816,209648,Europe/Helsinki
633679,Turku,Turku,FI,Finland,02,60.45148,22.26869,195301,Europe/Helsinki
632453,Vantaa,Vantaa,FI,Finland,01,60.29414,25.04099,190058,Europe/Helsinki
12747032,East Helsinki,East Helsinki,FI,Finland,01,60.21043,25.08289,170557,Europe/Helsinki
655194,Jyväskylä,Jyvaeskylae,FI,Finland,13,62.24147,25.72088,144477,Europe/Helsinki
650224,Kuopio,Kuopio,FI,Finland,11,62.89238,27.67703,121557,Europe/Helsinki
649360,Lahti,Lahti,FI,Finland,07,60.98267,25.66151,120093,Europe/Helsinki
640999,Pori,Pori,FI,Finland,04,61.48072,21.78518,83491,Europe/Helsinki
650859,Kouvola,Kouvola,FI,Finland,08,60.86667,26.7,80483,Europe/Helsinki
655808,Joensuu,Joensuu,FI,Finland,12,62.60118,29.76316,77266,Europe/Helsinki
648900,Lappeenranta,Lappeenranta,FI,Finland,09,61.05871,28.18871,72646,Europe/Helsinki
659180,Hämeenlinna,Haemeenlinna,FI,Finland,05,60.99596,24.46434,67994,Europe/Helsinki
632978,Vaasa,Vaasa,FI,Finland,15,63.096,21.61577,67631,Europe/Helsinki
637219,Seinäjoki,Seinaejoki,FI,Finland,14,62.79446,22.82822,64743,Europe/Helsinki
638936,Rovaniemi,Rovaniemi,FI,Finland,19,66.49897,25.68867,64194,Europe/Helsinki
650946,Kotka,Kotka,FI,Finland,08,60.4664,26.94582,54616,Europe/Helsinki
646005,Mikkeli,Mikkeli,FI,Finland,10,61.68857,27.27227,52121,Europe/Helsinki
2988507,Paris,Paris,FR,France,11,48.85341,2.3488,2138551,Europe/Paris
2995469,Marseille,Marseille,FR,France,93,43.29695,5.38107,870731,Europe/Paris
2996944,Lyon,Lyon,FR,France,84,45.74906,4.84789,522969,Europe/Paris
2972315,Toulouse,Toulouse,FR,France,76,43.60426,1.44367,493465,Europe/Paris
2990440,Nice,Nice,FR,France,93,43.70313,7.26608,342669,Europe/Paris
2990969,Nantes,Nantes,FR,France,52,47.21725,-1.55336,318808,Europe/Paris
12278193,Marne La Vallée,Marne La Vallee,FR,France,11,48.83584,2.64241,318325,Europe/Paris
2973783,Strasbourg,Strasbourg,FR,France,44,48.58392,7.74553,274845,Europe/Paris
3031582,Bordeaux,Bordeaux,FR,France,75,44.84124,-0.58046,260958,Europe/Paris
2992166,Montpellier,Montpellier,FR,France,76,43.61093,3.87635,248252,Europe/Paris
2982652,Rouen,Rouen,FR,France,28,49.44313,1.09932,234475,Europe/Paris
2998324,Lille,Lille,FR,France,32,50.63391,3.05512,234475,Europe/Paris
2983990,Rennes,Rennes,FR,France,53,48.11109,-1.67431,220488,Europe/Paris
2984114,Reims,Reims,FR,France,44,49.26526,4.02853,196565,Europe/Paris
3003796,Le Havre,Le Havre,FR,France,28,49.49346,0.10785,185972,Europe/Paris
8555643,Cergy-Pontoise,Cergy-Pontoise,FR,France,11,49.03894,2.07805,183430,Europe/Paris
12808673,Paris 13e Arrondissement,Paris 13e Arrondissement,FR,France,11,48.8262,2.35986,177833,Europe/Paris
2980291,Saint-Étienne,Saint-Etienne,FR,France,84,45.43389,4.39,176280,Europe/Paris
2972328,Toulon,Toulon,FR,France,93,43.12442,5.92836,168701,Europe/Paris
3037656,Angers,Angers,FR,France,52,47.47156,-0.55202,168279,Europe/Paris
2399697,Libreville,Libreville,GA,Gabon,01,0.39241,9.45356,846090,Africa/Libreville
2396518,Port-Gentil,Port-Gentil,GA,Gabon,08,-0.71933,8.78151,164018,Africa/Libreville
2400555,Franceville,Franceville,GA,Gabon,02,-1.63333,13.58357,132895,Africa/Libreville
2396657,Owendo,Owendo,GA,Gabon,01,0.29123,9.50465,95313,Africa/Libreville
2396646,Oyem,Oyem,GA,Gabon,09,1.5995,11.57933,72939,Africa/Libreville
2398269,Moanda,Moanda,GA,Gabon,02,-1.56652,13.1987,71099,Africa/Libreville
2397169,Ntoum,Ntoum,GA,Gabon,01,0.39051,9.76096,62445,Africa/Libreville
2411989,Serekunda,Serekunda,GM,Gambia,01,13.43833,-16.67806,340000,Africa/Banjul
2413753,Brikama,Brikama,GM,Gambia,05,13.27136,-16.64944,97233,Africa/Banjul
2413709,Bununka Kunda,Bununka Kunda,GM,Gambia,01,13.42722,-16.68528,66449,Africa/Banjul
2411880,Sukuta,Sukuta,GM,Gambia,05,13.41033,-16.70815,56472,Africa/Banjul
2950159,Berlin,Berlin,DE,Germany,16,52.52437,13.41053,3426354,Europe/Berlin
2911298,Hamburg,Hamburg,DE,Germany,04,53.55073,9.99302,1845229,Europe/Berlin
2867714,Munich,Munich,DE,Germany,02,48.13743,11.57549,1260391,Europe/Berlin
2886242,Köln,Koeln,DE,Germany,07,50.93333,6.95,963395,Europe/Berlin
2925533,Frankfurt am Main,Frankfurt am Main,DE,Germany,05,50.11552,8.68417,650000,Europe/Berlin
2825297,Stuttgart,Stuttgart,DE,Germany,01,48.78232,9.17702,630305,Europe/Berlin
2934246,Düsseldorf,Duesseldorf,DE,Germany,07,51.22172,6.77616,620523,Europe/Berlin
2928810,Essen,Essen,DE,Germany,07,51.45657,7.01228,593085,Europe/Berlin
2935517,Dortmund,Dortmund,DE,Germany,07,51.51494,7.466,588462,Europe/Berlin
2935022,Dresden,Dresden,DE,Germany,13,51.05089,13.73832,556227,Europe/Berlin
2944388,Bremen,Bremen,DE,Germany,03,53.07582,8.80717,546501,Europe/Berlin
2861650,Nürnberg,Nuernberg,DE,Germany,02,49.45421,11.07752,515543,Europe/Berlin
2910831,Hannover,Hannover,DE,Germany,06,52.37052,9.73322,515140,Europe/Berlin
2879139,Leipzig,Leipzig,DE,Germany,13,51.33962,12.37129,504971,Europe/Berlin
2934691,Duisburg,Duisburg,DE,Germany,07,51.43247,6.76516,504358,Europe/Berlin
2911285,Wandsbek,Wandsbek,DE,Germany,04,53.58334,10.08305,411422,Europe/Berlin
2947416,Bochum,Bochum,DE,Germany,07,51.48165,7.21648,385729,Europe/Berlin
2805753,Wuppertal,Wuppertal,DE,Germany,07,51.25627,7.14816,360797,Europe/Berlin
2949186,Bielefeld,Bielefeld,DE,Germany,07,52.03333,8.53333,331906,Europe/Berlin
2946447,Bonn,Bonn,DE,Germany,07,50.73438,7.09549,330579,Europe/Berlin
2298890,Kumasi,Kumasi,GH,Ghana,02,6.68848,-1.62443,2544530,Africa/Accra
2306104,Accra,Accra,GH,Ghana,01,5.55602,-0.1969,1963264,Africa/Accra
2294877,Tamale,Tamale,GH,Ghana,06,9.40079,-0.8393,464316,Africa/Accra
2294915,Takoradi,Takoradi,GH,Ghana,09,4.89816,-1.76029,389114,Africa/Accra
11808941,Sekondi,Sekondi,GH,Ghana,09,4.93422,-1.71454,285506,Africa/Accra
2302357,Cape Coast,Cape Coast,GH,Ghana,04,5.10535,-1.2466,212426,Africa/Accra
2306079,Atsiaman,Atsiaman,GH,Ghana,01,5.69775,-0.32824,202932,Africa/Accra
2304121,Ashaiman,Ashaiman,GH,Ghana,01,5.69951,-0.03484,190972,Africa/Accra
2296606,Obuase,Obuase,GH,Ghana,02,6.20228,-1.66796,179604,Africa/Accra
2294700,Tema,Tema,GH,Ghana,01,5.6698,-0.01657,155782,Africa/Accra
2299522,Koforidua,Koforidua,GH,Ghana,05,6.09408,-0.25913,151255,Africa/Accra
2294665,Teshi Old Town,Teshi Old Town,GH,Ghana,01,5.58365,-0.10722,144013,Africa/Accra
2295458,Sekondi-Takoradi,Sekondi-Takoradi,GH,Ghana,09,4.92678,-1.75773,138872,Africa/Accra
2300379,Ho,Ho,GH,Ghana,08,6.60084,0.4713,130701,Africa/Accra
2304848,Amanfrom,Amanfrom,GH,Ghana,01,5.53532,-0.39827,119467,Africa/Accra
2298330,Medina Estates,Medina Estates,GH,Ghana,01,5.6658,-0.16307,101207,Africa/Accra
2294308,Twifu Praso,Twifu Praso,GH,Ghana,04,5.61411,-1.5502,100851,Africa/Accra
2300182,Japekrom,Japekrom,GH,Ghana,13,7.5758,-2.78516,96000,Africa/Accra
11205476,Tema New Town,Tema New Town,GH,Ghana,01,5.65396,0.0264,95837,Africa/Accra
2295021,Sunyani,Sunyani,GH,Ghana,13,7.33991,-2.32676,92825,Africa/Accra
264371,Athens,Athens,GR,Greece,ESYE31,37.98376,23.72784,664046,Europe/Athens
734077,Thessaloníki,Thessaloniki,GR,Greece,ESYE12,40.64072,22.93493,317778,Europe/Athens
255683,Pátra,Patra,GR,Greece,ESYE23,38.2462,21.73508,168034,Europe/Athens
255274,Piraeus,Piraeus,GR,Greece,ESYE31,37.94203,23.64619,163688,Europe/Athens
258576,Lárisa,Larisa,GR,Greece,ESYE14,39.62847,22.42112,146926,Europe/Athens
255524,Peristéri,Peristeri,GR,Greece,ESYE31,38.01539,23.69187,139981,Europe/Athens
261745,Irákleion,Irakleion,GR,Greece,ESYE43,35.32787,25.14341,137154,Europe/Athens
261414,Kallithéa,Kallithea,GR,Greece,ESYE31,37.95,23.7,100641,Europe/Athens
265488,Acharnés,Acharnes,GR,Greece,ESYE31,38.08333,23.73333,99346,Europe/Athens
736083,Kalamariá,Kalamaria,GR,Greece,ESYE12,40.5825,22.95028,91518,Europe/Athens
256429,Níkaia,Nikaia,GR,Greece,ESYE31,37.96667,23.65,89380,Europe/Athens
262036,Glyfáda,Glyfada,GR,Greece,ESYE31,37.86289,23.75802,87305,Europe/Athens
251833,Volos,Volos,GR,Greece,ESYE14,39.36923,22.94769,86048,Europe/Athens
256601,Ílion,Ilion,GR,Greece,ESYE31,38.03333,23.7,84793,Europe/Athens
8310138,Ilioúpoli,Ilioupoli,GR,Greece,ESYE31,37.93149,23.76779,78153,Europe/Athens
260204,Keratsíni,Keratsini,GR,Greece,ESYE31,37.9625,23.61972,77077,Europe/Athens
736291,Évosmos,Evosmos,GR,Greece,ESYE12,40.67056,22.90833,74686,Europe/Athens
260172,Khalándrion,Khalandrion,GR,Greece,ESYE31,38.02369,23.80068,74192,Europe/Athens
256575,Néa Smýrni,Nea Smyrni,GR,Greece,ESYE31,37.94504,23.71416,73076,Europe/Athens
265243,Maroúsi,Marousi,GR,Greece,ESYE31,38.05,23.8,72333,Europe/Athens
2422465,Conakry,Conakry,GN,Guinea,04,9.53795,-13.67729,1928389,Africa/Conakry
2422488,Camayenne,Camayenne,GN,Guinea,04,9.535,-13.68778,1871242,Africa/Conakry
2416969,Nzérékoré,Nzerekore,GN,Guinea,N,7.75624,-8.8179,226426,Africa/Conakry
2419992,Kankan,Kankan,GN,Guinea,K,10.38542,-9.30568,221428,Africa/Conakry
2417786,Manéah,Maneah,GN,Guinea,D,9.73333,-13.41667,194297,Africa/Conakry
2421535,Dubréka,Dubreka,GN,Guinea,D,9.79111,-13.52333,182296,Africa/Conakry
2419533,Kindia,Kindia,GN,Guinea,D,10.05692,-12.86576,161024,Africa/Conakry
2415703,Siguiri,Siguiri,GN,Guinea,K,11.42282,-9.16852,148018,Africa/Conakry
2419472,Kissidougou,Kissidougou,GN,Guinea,F,9.1848,-10.09987,116019,Africa/Conakry
2416402,Kamsar,Kamsar,GN,Guinea,B,10.65,-14.61667,113350,Africa/Conakry
2418362,Labé,Labe,GN,Guinea,L,11.31823,-12.28332,107571,Africa/Conakry
2420562,Gueckedou,Gueckedou,GN,Guinea,N,8.56744,-10.1336,79140,Africa/Conakry
2417833,Mamou,Mamou,GN,Guinea,M,10.37546,-12.09148,79109,Africa/Conakry
2422457,Coyah,Coyah,GN,Guinea,D,9.70643,-13.38465,77103,Africa/Conakry
2421273,Faranah,Faranah,GN,Guinea,F,10.04036,-10.74343,70181,Africa/Conakry
2417988,Macenta,Macenta,GN,Guinea,N,8.54351,-9.47099,68020,Africa/Conakry
2420884,Fria,Fria,GN,Guinea,B,10.36676,-13.58253,64169,Africa/Conakry
2422924,Boké,Boke,GN,Guinea,B,10.93217,-14.29055,63736,Africa/Conakry
2416085,Sangarédi,Sangaredi,GN,Guinea,B,11.1,-13.76667,54824,Africa/Conakry
2374775,Bissau,Bissau,GW,Guinea-Bissau,11,11.86357,-15.59767,439704,Africa/Bissau
3054643,Budapest,Budapest,HU,Hungary,05,47.49835,19.04045,1741041,Europe/Budapest
721472,Debrecen,Debrecen,HU,Hungary,10,47.53167,21.62444,202402,Europe/Budapest
715429,Szeged,Szeged,HU,Hungary,06,46.253,20.14824,160766,Europe/Budapest
717582,Miskolc,Miskolc,HU,Hungary,04,48.10327,20.77806,154521,Europe/Budapest
3046526,Pécs,Pecs,HU,Hungary,02,46.07617,18.22814,145347,Europe/Budapest
7284824,Budapest XI. kerület,Budapest XI. keruelet,HU,Hungary,05,47.47603,19.03605,139049,Europe/Budapest
3042430,Zugló,Zuglo,HU,Hungary,05,47.51758,19.10549,130000,Europe/Budapest
3052009,Győr,Gyor,HU,Hungary,09,47.68333,17.63512,129301,Europe/Budapest
7284842,Budapest III. kerület,Budapest III. keruelet,HU,Hungary,05,47.54157,19.04501,123723,Europe/Budapest
716935,Nyíregyháza,Nyiregyhaza,HU,Hungary,18,47.95539,21.71671,117689,Europe/Budapest
7284830,Budapest XIII. kerület,Budapest XIII. keruelet,HU,Hungary,05,47.52978,19.08068,113531,Europe/Budapest
3050434,Kecskemét,Kecskemet,HU,Hungary,01,46.90618,19.69128,109847,Europe/Budapest
3044774,Székesfehérvár,Szekesfehervar,HU,Hungary,08,47.18995,18.41034,101600,Europe/Budapest
7284831,Budapest IV. kerület,Budapest IV. keruelet,HU,Hungary,05,47.56182,19.08909,98374,Europe/Budapest
7284836,Budapest XVIII. kerület,Budapest XVIII. keruelet,HU,Hungary,05,47.44417,19.17595,93225,Europe/Budapest
7284843,Budapest II. kerület,Budapest II. keruelet,HU,Hungary,05,47.51984,19.02218,88729,Europe/Budapest
7284826,Budapest VIII. kerület,Budapest VIII. keruelet,HU,Hungary,05,47.48919,19.07012,82222,Europe/Budapest
7284832,Budapest XV. kerület,Budapest XV. keruelet,HU,Hungary,05,47.56263,19.11681,80218,Europe/Budapest
3049646,Kőbánya,Kobanya,HU,Hungary,05,47.48427,19.13913,78414,Europe/Budapest
7284841,Budapest XVII. kerület,Budapest XVII. keruelet,HU,Hungary,05,47.47997,19.25388,78250,Europe/Budapest
3413829,Reykjavík,Reykjavik,IS,Iceland,39,64.13548,-21.89541,118918,Atlantic/Reykjavik
112931,Tehran,Tehran,IR,Iran,26,35.69439,51.42151,7153309,Asia/Tehran
124665,Mashhad,Mashhad,IR,Iran,42,36.29807,59.60567,2307177,Asia/Tehran
418863,Isfahan,Isfahan,IR,Iran,28,32.65246,51.67462,1547164,Asia/Tehran
128747,Karaj,Karaj,IR,Iran,44,35.83266,50.99155,1448075,Asia/Tehran
113646,Tabriz,Tabriz,IR,Iran,33,38.08,46.2919,1424641,Asia/Tehran
115019,Shiraz,Shiraz,IR,Iran,07,29.61031,52.53113,1249942,Asia/Tehran
119208,Qom,Qom,IR,Iran,39,34.6401,50.8764,900000,Asia/Tehran
144448,Ahvaz,Ahvaz,IR,Iran,15,31.31901,48.6842,841145,Asia/Tehran
10630176,Pasragad Branch,Pasragad Branch,IR,Iran,09,34.77772,48.47168,787878,Asia/Tehran
128226,Kermanshah,Kermanshah,IR,Iran,13,34.31417,47.065,621100,Asia/Tehran
118743,Rasht,Rasht,IR,Iran,08,37.27611,49.58862,594590,Asia/Tehran
128234,Kerman,Kerman,IR,Iran,29,30.28321,57.07879,577514,Asia/Tehran
121801,Orūmīyeh,Orumiyeh,IR,Iran,01,37.55274,45.07605,577307,Asia/Tehran
1159301,Zahedan,Zahedan,IR,Iran,04,29.4963,60.8629,551980,Asia/Tehran
132144,Hamadān,Hamadan,IR,Iran,09,34.79922,48.51456,528256,Asia/Tehran
14256,Āzādshahr,Azadshahr,IR,Iran,09,34.79049,48.57011,514102,Asia/Tehran
143127,Arāk,Arak,IR,Iran,34,34.09493,49.69809,503647,Asia/Tehran
111822,Yazd,Yazd,IR,Iran,40,31.89722,54.3675,477905,Asia/Tehran
449504,Eslamshahr,Eslamshahr,IR,Iran,26,35.55222,51.23504,450000,Asia/Tehran
143083,Ardabīl,Ardabil,IR,Iran,32,38.2498,48.2933,410753,Asia/Tehran
98182,Baghdad,Baghdad,IQ,Iraq,07,33.34058,44.40088,7216000,Asia/Baghdad
99071,Al Mawşil al Jadīdah,Al Mawsil al Jadidah,IQ,Iraq,15,36.33271,43.10555,2065597,Asia/Baghdad
388349,Al Başrah al Qadīmah,Al Basrah al Qadimah,IQ,Iraq,02,30.50316,47.81507,2015483,Asia/Baghdad
99072,Mosul,Mosul,IQ,Iraq,15,36.335,43.11889,1683000,Asia/Baghdad
95446,Erbil,Erbil,IQ,Iraq,11,36.19117,44.00943,1612700,Asia/Baghdad
99532,Basrah,Basrah,IQ,Iraq,02,30.50852,47.7804,1326564,Asia/Baghdad
94824,Karbala,Karbala,IQ,Iraq,12,32.61603,44.02488,1218732,Asia/Baghdad
94787,Kirkuk,Kirkuk,IQ,Iraq,13,35.46806,44.39222,1031000,Asia/Baghdad
100077,Abū Ghurayb,Abu Ghurayb,IQ,Iraq,07,33.30563,44.18477,900000,Asia/Baghdad
98463,As Sulaymānīyah,As Sulaymaniyah,IQ,Iraq,05,35.56496,45.4329,878146,Asia/Baghdad
98854,Nasiriyah,Nasiriyah,IQ,Iraq,09,31.05799,46.25726,558400,Asia/Baghdad
98860,Najaf,Najaf,IQ,Iraq,17,32.02594,44.34625,482576,Asia/Baghdad
99347,Al Ḩillah,Al Hillah,IQ,Iraq,06,32.46367,44.41963,455700,Asia/Baghdad
99100,Al Maḩmūdīyah,Al Mahmudiyah,IQ,Iraq,07,33.06221,44.36564,350000,Asia/Baghdad
96994,Dihok,Dihok,IQ,Iraq,08,36.86608,42.9879,340900,Asia/Baghdad
99608,Al ‘Amārah,Al 'Amarah,IQ,Iraq,14,31.83561,47.14483,323302,Asia/Baghdad
99762,Ad Dīwānīyah,Ad Diwaniyah,IQ,Iraq,04,31.99289,44.92552,318801,Asia/Baghdad
99131,Al Kūt,Al Kut,IQ,Iraq,16,32.5128,45.81817,315162,Asia/Baghdad
98993,Al Qurnah,Al Qurnah,IQ,Iraq,02,31.01547,47.43362,286073,Asia/Baghdad
99106,Al Madīnah,Al Madinah,IQ,Iraq,02,30.96324,47.26998,255000,Asia/Baghdad
2964574,Dublin,Dublin,IE,Ireland,L,53.33306,-6.24889,1024027,Europe/Dublin
6697759,South Dublin,South Dublin,IE,Ireland,L,53.29026,-6.34151,278749,Europe/Dublin
2965140,Cork,Cork,IE,Ireland,M,51.89797,-8.47061,190384,Europe/Dublin
2962943,Limerick,Limerick,IE,Ireland,M,52.66472,-8.62306,94192,Europe/Dublin
2964180,Galway,Galway,IE,Ireland,C,53.27245,-9.05095,83456,Europe/Dublin
2961284,Tallaght,Tallaght,IE,Ireland,L,53.2859,-6.37344,80339,Europe/Dublin
2960992,Waterford,Waterford,IE,Ireland,M,52.25833,-7.11194,53504,Europe/Dublin
281184,Jerusalem,Jerusalem,IL,Israel,06,31.76904,35.21633,971800,Asia/Jerusalem
293397,Tel Aviv,Tel Aviv,IL,Israel,05,32.08088,34.78057,432892,Asia/Jerusalem
7498240,West Jerusalem,West Jerusalem,IL,Israel,06,31.78199,35.21961,400000,Asia/Jerusalem
294801,Haifa,Haifa,IL,Israel,04,32.81303,34.99928,285316,Asia/Jerusalem
293703,Rishon LeTsiyyon,Rishon LeTsiyyon,IL,Israel,02,31.97102,34.78939,258535,Asia/Jerusalem
293918,Petaẖ Tiqva,Petah Tiqva,IL,Israel,02,32.08707,34.88747,253529,Asia/Jerusalem
294071,Netanya,Netanya,IL,Israel,02,32.33291,34.85992,228204,Asia/Jerusalem
295629,Ashdod,Ashdod,IL,Israel,01,31.79213,34.64966,226838,Asia/Jerusalem
295514,Bnei Brak,Bnei Brak,IL,Israel,05,32.08074,34.8338,214444,Asia/Jerusalem
294751,H̱olon,Holon,IL,Israel,05,32.01034,34.77918,196282,Asia/Jerusalem
295530,Beersheba,Beersheba,IL,Israel,01,31.25181,34.7913,186600,Asia/Jerusalem
293788,Ramat Gan,Ramat Gan,IL,Israel,05,32.08227,34.81065,170822,Asia/Jerusalem
293725,Reẖovot,Rehovot,IL,Israel,02,31.89421,34.81199,149392,Asia/Jerusalem
295620,Ashkelon,Ashkelon,IL,Israel,01,31.66926,34.57149,144073,Asia/Jerusalem
295548,Bat Yam,Bat Yam,IL,Israel,05,32.02379,34.75185,129012,Asia/Jerusalem
295432,Bet Shemesh,Bet Shemesh,IL,Israel,06,31.73072,34.99293,124957,Asia/Jerusalem
294514,Kfar Saba,Kfar Saba,IL,Israel,02,32.175,34.90694,110456,Asia/Jerusalem
293253,Jaffa,Jaffa,IL,Israel,05,32.05043,34.75224,100000,Asia/Jerusalem
294778,Herzliya,Herzliya,IL,Israel,05,32.16627,34.82536,97470,Asia/Jerusalem
294946,Hadera,Hadera,IL,Israel,04,32.44192,34.9039,97335,Asia/Jerusalem
3169070,Rome,Rome,IT,Italy,07,41.89193,12.51133,2318895,Europe/Rome
3173435,Milan,Milan,IT,Italy,09,45.46427,9.18951,1371498,Europe/Rome
3172394,Naples,Naples,IT,Italy,04,40.85216,14.26811,909048,Europe/Rome
3165524,Turin,Turin,IT,Italy,12,45.07049,7.68682,847287,Europe/Rome
2523920,Palermo,Palermo,IT,Italy,15,38.1166,13.3636,648260,Europe/Rome
3176219,Genoa,Genoa,IT,Italy,08,44.40478,8.94439,580097,Europe/Rome
3181928,Bologna,Bologna,IT,Italy,05,44.49381,11.33875,394843,Europe/Rome
3176959,Florence,Florence,IT,Italy,16,43.77925,11.24626,367150,Europe/Rome
3182351,Bari,Bari,IT,Italy,13,41.12066,16.86982,316491,Europe/Rome
2525068,Catania,Catania,IT,Italy,15,37.49223,15.07041,311584,Europe/Rome
3164527,Verona,Verona,IT,Italy,20,45.43854,10.9938,258031,Europe/Rome
2524170,Messina,Messina,IT,Italy,15,38.19394,15.55256,219948,Europe/Rome
3165185,Trieste,Trieste,IT,Italy,06,45.64953,13.77678,204338,Europe/Rome
3171728,Padova,Padova,IT,Italy,20,45.40797,11.88586,203725,Europe/Rome
3181554,Brescia,Brescia,IT,Italy,09,45.53558,10.21472,200423,Europe/Rome
3165926,Taranto,Taranto,IT,Italy,13,40.46438,17.24707,198585,Europe/Rome
3171457,Parma,Parma,IT,Italy,05,44.79935,10.32618,198292,Europe/Rome
3169921,Prato,Prato,IT,Italy,16,43.8805,11.09699,195089,Europe/Rome
3173331,Modena,Modena,IT,Italy,05,44.64783,10.92539,184732,Europe/Rome
2523630,Reggio Calabria,Reggio Calabria,IT,Italy,03,38.11047,15.66129,182455,Europe/Rome
250441,Amman,Amman,JO,Jordan,16,31.95522,35.94503,1275857,Asia/Amman
